partner_id,name,website_link,area_sector,headquarters,logo_id,facebook_link,instagram_link,linkedin_link,biography,interests,username
197,Fuentes Ltd,https://www.parks.com/,incentivize B2B systems,Bentonfort,0a9d4185-e723-42c9-9510-e4383afa0b18,https://www.singleton-garza.com/,http://www.kelley.com/,http://carey.com/,International itself commercial including. Stock peace ask example. Career probably look civil worker group tend.,['Ethics'],jennifer75
198,Valdez LLC,https://www.christian-johnson.info/,implement dot-com mindshare,Hansenbury,66c86b69-a677-4717-89d3-14a87b1ffcf6,https://edwards.com/,http://bowers.com/,https://middleton.biz/,"They scientist white enough never thus fill purpose. Blood ok night police item chance.
Likely fear international hair protect. Song line white citizen. Member staff film begin.","['Data modelling', 'Machine Learning']",boylechristopher
199,Gross Ltd,http://hall.com/,empower intuitive niches,East Josephburgh,8025eb21-ca53-4365-80ef-443d5b654e12,https://woodard-chavez.biz/,http://www.waters-guerrero.com/,https://smith.com/,"Dream a source professional side in. Determine end cost. Information material simply knowledge.
Laugh next body actually management should eight. Represent recent will front Mr room try.","['Dentistry', 'Data modelling']",imarshall
200,Harrison-Holmes,https://thompson.org/,architect extensible systems,Staceystad,25c5f11d-57b6-4c42-8628-27e419dcc2c6,https://stevens-boyd.net/,http://www.lee-sullivan.com/,http://hernandez.com/,Why century this piece clear resource. Summer customer change others very true moment. Listen bed pull.,"['Bionic systems', 'Hardware & robotics', 'Biomaterials', 'Biomedical imaging']",brownzachary
201,Johnson-Campbell,http://www.roberson.com/,exploit end-to-end networks,Burtonland,0b7e490f-8f77-4e45-937b-db6b60518154,http://campbell.biz/,https://www.williams-cain.com/,https://west-compton.net/,"Product degree resource sell. Lay mouth head air. View point one whole huge property.
End score force only at leg safe.","['Data modelling', 'Cleantech', 'Biosignals', 'Artificial Intelligence', 'Artificial reality']",wilsonjeffrey
202,Anderson-Rocha,https://moyer.com/,orchestrate holistic networks,New Paulbury,a7fe8303-436b-4eaa-b3e5-c8429704d126,https://www.rodriguez-baxter.com/,https://nunez.com/,https://bell.com/,"Data notice different remain. Could figure type away.
Scientist station you heart ball difference. Kind drive argue most story result bit. Everybody operation effect exactly forward while statement.","['Cell & Tissue Engineering', 'Aerospace medicine']",sgrant
203,"Klein, Preston and Curry",https://page.com/,monetize ubiquitous metrics,North Ryanton,ba0aa5d1-40b5-4610-8ed5-7a7a7f31e06f,http://stewart.com/,https://www.porter.info/,http://www.jones.com/,"Effect best market type. Peace interest sea time will school firm.
Raise section tough travel always clearly.
Artist rise able. Message seat person while performance arm. Give hot fund.","['Data science', 'Cleantech']",nataliewatson
204,Wilkerson Group,https://www.powell.biz/,optimize cross-platform experiences,Kathleentown,406c4297-0971-4e69-bbd4-7453d02b3bc9,http://brown.info/,http://salazar.net/,https://www.ortiz.com/,Our final ago six. Base among trial live write leader clearly.,"['Biosignals', '3D Modelling', 'Artificial reality', 'Integrative medicine']",robert02
205,Bryan PLC,https://www.hall.biz/,engineer leading-edge initiatives,West Isaacbury,c6853a1e-6940-4bce-9059-84e9d31a5103,https://www.ross.com/,https://www.johnson-moore.com/,https://www.owens-watson.com/,"Along practice act buy receive window eight. Spend prove fine laugh wait with.
Black kitchen citizen catch. Try ready admit player drug those economy. Agency begin hair difference true.","['3D Modelling', 'Cleantech', 'Bionic systems', 'Biosignals', 'Genetics']",marianichols
206,"Stanley, Campos and Fisher",http://www.montoya.com/,extend front-end web-readiness,East Manuel,57b86241-ea61-4805-85e2-b27bc08ca5c5,https://www.davenport-patterson.com/,http://villa.com/,http://www.fernandez.com/,"Ability star new. Local job language executive wide her.
Ability order stop lot executive late list serious. Training authority price eat study yeah.","['Dentistry', 'Surgery', 'Integrative medicine']",xmoore
207,Johnston-Rodgers,http://nelson.com/,brand web-enabled action-items,Port Lisahaven,d2d1e249-f3a6-49e7-8581-cfed87d64c0c,http://hancock-nelson.com/,https://www.hendricks-brown.com/,https://washington-humphrey.com/,"Trouble site top act spring point community. Research house huge friend civil sell energy. Ahead position maintain need heart both body two.
His research onto our. Place seek term say floor probably.","['Bionic systems', 'Machine Learning', 'Telecommunications']",jesus51
208,Norris PLC,http://www.norton.com/,maximize extensible systems,Hatfieldbury,12aa6824-7d3e-469a-90da-bfc21cd88383,http://adams-woods.org/,http://davis.com/,https://meyer-aguilar.com/,"Finish sure single high interview activity. Try seek that picture.
Simple activity church peace. Should player quite today knowledge state.","['Scientific writing', 'Aerospace medicine']",patrickgarcia
209,"Davis, King and Harrison",https://www.luna-bailey.com/,enable scalable e-commerce,Lake James,8d2e99e3-0872-4cb8-b3d9-eb052e0e592d,https://carpenter.org/,http://www.mayer.com/,http://burns.com/,"Management rock note. Service home beyond you. Walk law do appear conference.
Believe a before direction operation. Age admit add car blue she.","['Exoskeletons', 'Machine Learning', 'Bionic systems', 'Artificial Intelligence', 'Data modelling']",zmorrison
210,Palmer Ltd,http://www.lewis-baker.net/,streamline collaborative ROI,Laceymouth,c238eaef-c213-4016-afb2-10465c79ec25,https://www.hubbard-robinson.com/,https://lee-chan.biz/,https://www.jones-lucero.com/,"Affect actually difference reason deal site allow. Control contain material.
Establish into father future door be off use. Rate there watch radio.","['Biomedical imaging', 'Data modelling']",cartermichael
211,"Wilkins, Mendez and Jacobs",https://www.davis-thomas.com/,transform 24/365 bandwidth,Port Christopherhaven,b717cdf6-22b8-4569-b67e-a4f068dbe7fd,http://kim.com/,http://www.moore.org/,https://www.white.com/,Movie institution discuss leg ability. Left region Republican shake me peace. Medical effort short.,"['Nuclear medicine', 'Psychiatry', 'Integrative medicine', 'Neuroscience', '3D Modelling']",vmartin
212,Reynolds-Wells,https://www.thomas.com/,target strategic convergence,South Michaelton,77ea1d6c-b9a6-4a1c-8f5a-14c6f627d258,https://gonzalez.com/,http://www.steele.com/,http://curry-garcia.info/,Heavy tend mean campaign. Soon early discussion suggest middle raise billion. Federal memory piece run talk fact. Face do base sound right figure firm.,"['Nuclear medicine', '3D Modelling', 'Cell & Tissue Engineering', 'Surgery', 'Dentistry']",michelle18
213,Moore-Underwood,https://thomas.org/,enhance mission-critical channels,Martineztown,9ca23e9f-627c-44c3-9d90-5fda81b3b153,http://www.evans.com/,http://www.white.com/,https://www.jensen-coleman.com/,Career investment word writer if bad man and. Analysis final member read like sort. Hold spend reality contain.,"['Neuroscience', 'Data science', 'Biosignals', 'Epidemics', 'Data modelling']",reginald22
214,Roberts LLC,https://hubbard.com/,reinvent end-to-end partnerships,Stoneport,639e6510-71b2-4cac-8c88-f944267b07ba,https://www.logan.biz/,http://www.ferguson.com/,https://www.davis.info/,Our their TV. Carry prepare tree add machine. It friend current drop future region political. You hair art laugh how.,"['Exoskeletons', 'Biomaterials', 'Machine Learning']",holderedward
215,"Sanders, Grimes and Mcdonald",https://www.gonzales-baker.biz/,strategize end-to-end e-commerce,Port Ashley,a44f78d9-e11f-46b7-a38c-b5bf3a977f9c,http://castro.org/,http://www.carney.com/,http://www.snyder.com/,"Point show long audience Congress draw hot. May news sure forget.
Thus must brother hear news area. Record natural career back bar. Whole month behind phone perform begin.
Image sea add young her.","['Psychiatry', 'Neuroscience', 'Machine Learning']",mckinneykaren
216,Daniel Group,http://schaefer.com/,deploy compelling web-readiness,East Ellenmouth,193bd119-5dae-4ea9-bb9a-acbd3667a11a,http://ayers-cisneros.com/,https://parker.com/,http://fox.com/,"Institution action view television. Serious soon hotel cost have exactly.
Strategy provide piece. Military require serious another grow. Win despite option medical history be find.","['Artificial Intelligence', 'Data science', 'Cleantech', 'Data modelling', 'Scientific writing']",todonnell
217,Chen-Deleon,http://smith.net/,grow B2B applications,West Dennisfurt,6dc175f1-988b-4067-bd1e-db64c28cf947,https://winters.info/,http://gardner-hood.com/,http://www.walsh-hale.biz/,"Likely stay prove notice. Senior author course manage seek research.
Question resource us student thank green. World somebody because serve. Brother authority street natural police would.","['Exoskeletons', 'Cleantech', 'Surgery', '3D Printing', 'Integrative medicine']",marcusrogers
218,Howard-Wall,https://davis.net/,embrace robust models,East Johnborough,f0238011-1a19-4280-aaa8-c3a1ef43e5fa,https://www.mason-perez.com/,http://www.herrera.com/,http://mcmahon.com/,"Success north low low. Local partner job meet save.
Us man participant product. Picture speak great need each event business.",['Neuroscience'],woodgerald
219,"Evans, Juarez and Ingram",http://smith-jones.org/,envisioneer customized action-items,Lopezburgh,c2839fe8-83f7-4704-ac9b-914855649491,http://www.richardson.com/,http://www.webb-rojas.org/,https://www.smith.com/,"Artist hour air trade heart serious. Every environment spend within institution room. Listen sing total.
Result class baby than. Election southern think stuff their center. Fight agency will walk.","['Data modelling', 'Integrative medicine', 'Hardware & robotics', 'Telecommunications']",udavis
220,Murray and Sons,https://baker.com/,maximize cross-media convergence,Oconnorstad,24ae1c05-854b-45a0-ad1a-c4582d77e051,http://ruiz.org/,https://williams.com/,http://www.haynes.com/,Value manage present region data attack rate well. Election focus full hospital prepare view computer.,"['Neuroscience', 'Dentistry', 'Aerospace medicine']",curtisjustin
221,Bryant-Randall,http://www.arroyo.com/,harness out-of-the-box architectures,East Ashleystad,bf92677c-a6be-4fee-8e79-3cf3aaa450b6,https://www.reyes.org/,http://carlson-terry.info/,http://www.archer-hall.com/,Surface population keep accept kind father least. Necessary wish data degree tonight suddenly especially. School determine serve way indeed bed health.,"['Integrative medicine', 'Epidemics']",xcontreras
222,Peterson LLC,https://christian.com/,strategize B2B markets,Madisonside,08b6d224-d4c0-4a83-b36e-d287bc46f28b,http://www.foster.com/,https://foster.biz/,http://www.lara.com/,"Base black pass effort into. Place animal foot third letter.
News prepare surface. Kind new brother dinner.
Realize citizen positive talk reason study bank. Win audience up debate five its.","['Artificial Intelligence', 'Aerospace medicine', '3D Modelling', 'Biomedical imaging', 'Scientific writing']",kristenbrown
223,Fox-Davis,https://jacobs.info/,optimize compelling synergies,Lake Amberfort,7bc535b5-6ebf-41f4-8727-8d14182bff06,http://www.fernandez.com/,https://juarez.com/,https://www.patel-pacheco.com/,Board take enough quickly property deep. Relate argue way them Democrat. Message future people response you those. Local amount student score say foreign.,"['Surgery', 'Neuroscience', 'Exoskeletons', '3D Modelling']",johnfisher
224,"Davis, Gordon and Lopez",http://www.hensley.com/,scale plug-and-play deliverables,North Alan,7150930f-4548-4afc-bf61-896194b6aca7,https://www.green.com/,http://jones-cantrell.com/,http://wheeler.com/,"Magazine specific majority need establish. Live with out morning upon.
Beyond education message last meet our. Affect adult affect power president.","['Epidemics', 'Dentistry', 'Integrative medicine']",nichole47
225,"Ramirez, Pratt and Perez",https://morrison.com/,seize vertical bandwidth,New Melissaland,5a1b7e82-d59f-4263-8ca2-13c36ea07d0a,http://www.jackson-miller.com/,http://www.mcneil-wiggins.com/,https://www.moore.org/,"Toward quality thank power sing. At across event present pressure painting.
Mr movie Congress then reveal wind tough. Part black far star east stuff.","['Data science', 'Dentistry', 'Virtual reality', 'Ethics']",victoria83
226,Brewer-Wright,http://www.eaton.com/,empower frictionless systems,Lake Andreamouth,df327f31-221d-470a-a4a4-04131ee551fb,http://rodriguez.com/,http://nelson.com/,https://www.harper.info/,Form eat executive certain involve interesting save cost. Could event girl too. Food hospital defense benefit alone career.,"['Cleantech', 'Data science', 'Bionic systems', 'Cell & Tissue Engineering', 'Neuroscience']",rossjessica
227,Fox-Arroyo,http://www.ponce-merritt.net/,enhance holistic vortals,East Dawnstad,02beeee2-5b59-4054-acf7-05a5e46e6ca8,http://middleton-delgado.com/,https://www.sandoval.com/,https://bowers.com/,Partner building within own clearly down ahead. Significant main both.,"['Bionic systems', 'Integrative medicine']",farleytracey
228,Williams Ltd,https://boyd.com/,expedite rich applications,Aprilburgh,edf77b36-f7cf-41b9-a9e0-0f2ea83c8cc2,http://ewing.com/,http://www.carlson.com/,https://reed.com/,Change around agent argue perhaps eat success away. Director position there type market rise organization. Marriage imagine unit measure mind project note.,"['Scientific writing', 'Data science', 'Ethics', 'Psychiatry']",kelsey99
229,"Davis, Evans and Vaughn",https://lopez-hart.com/,synthesize dot-com e-commerce,North Randall,2ce3a93d-b093-40df-b6da-6be310c4794e,http://hurst.biz/,https://lester.biz/,http://bowers-lloyd.com/,"Money left music late star eat police. Training star concern thought least at discussion.
Minute when hospital north. Skin great model matter line near.","['Surgery', 'Epidemics', 'Hardware & robotics', 'Scientific writing']",rubengross
